record_id,title,venue,venue_family,year,route_G,route_R,route_P,route_membership,abstract_available,eligibility_decision,reason_code,reason_label,decision_evidence
P14715,DNS Cache Poisoning Attack: Resurrections with Side Channels.,ACM CCS,Security and privacy,2021,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: DNS Cache Poisoning Attack: Resurrections with Side Channels.
P14762,MANIAC: A Man-Machine Collaborative System for Classifying Malware Author Groups.,ACM CCS,Security and privacy,2021,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: MANIAC: A Man-Machine Collaborative System for Classifying Malware Author Groups.
P14774,New Directions in Automated Traffic Analysis.,ACM CCS,Security and privacy,2021,true,true,false,G | R,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P14781,On the Robustness of Domain Constraints.,ACM CCS,Security and privacy,2021,false,true,false,R,true,Excluded,E13,Non-primary classifier study,Title and abstract describe a non-primary classifier study.
P14789,"Out of Sight, Out of Mind: Detecting Orphaned Web Pages at Internet-Scale.",ACM CCS,Security and privacy,2021,false,false,true,P,true,Excluded,E12,Operational or support label,"Title and abstract describe an operational, measurement, or support label."
P14790,Packet Scheduling with Optional Client Privacy.,ACM CCS,Security and privacy,2021,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Packet Scheduling with Optional Client Privacy.
P14801,Predictive Cipher-Suite Negotiation for Boosting Deployment of New Ciphers.,ACM CCS,Security and privacy,2021,true,true,false,G | R,true,Excluded,E02,Non-full publication,"CCS proceedings pages 2423-2425 identify a three-page short/extended item, not a full-length research paper."
P14810,Realtime Robust Malicious Traffic Detection via Frequency Domain Analysis.,ACM CCS,Security and privacy,2021,true,true,true,G | R | P,true,Excluded,E05,No supervised fixed-label task,Benign-only unsupervised anomaly model.
P14817,Robust Adversarial Attacks Against DNN-Based Wireless Communication Systems.,ACM CCS,Security and privacy,2021,false,false,true,P,true,Excluded,E10,Adversarial or generative support,Title and abstract describe adversarial or generative support work.
P14820,Rusted Anchors: A National Client-Side View of Hidden Root CAs in the Web PKI Ecosystem.,ACM CCS,Security and privacy,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Rusted Anchors: A National Client-Side View of Hidden Root CAs in the Web PKI Ecosystem.
P14822,"Scan, Test, Execute: Adversarial Tactics in Amplification DDoS Attacks.",ACM CCS,Security and privacy,2021,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,"DBLP title: Scan, Test, Execute: Adversarial Tactics in Amplification DDoS Attacks."
P14838,Structural Attack against Graph Based Android Malware Detection.,ACM CCS,Security and privacy,2021,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Structural Attack against Graph Based Android Malware Detection.
P14850,The One-Page Setting: A Higher Standard for Evaluating Website Fingerprinting Defenses.,ACM CCS,Security and privacy,2021,true,true,false,G | R,true,Excluded,E09,Defense or obfuscation,Website-fingerprinting defense evaluation rather than classifier research.
P14853,Themis: Ambiguity-Aware Network Intrusion Detection based on Symbolic Model Comparison.,ACM CCS,Security and privacy,2021,true,true,true,G | R | P,true,Excluded,E04,No learned classifier,Symbolic model comparison rather than a classifier learned from data.
P14859,Understanding and Detecting Mobile Ad Fraud Through the Lens of Invalid Traffic.,ACM CCS,Security and privacy,2021,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Understanding and Detecting Mobile Ad Fraud Through the Lens of Invalid Traffic.
P14860,United We Stand: Collaborative Detection and Mitigation of Amplification DDoS Attacks at Scale.,ACM CCS,Security and privacy,2021,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: United We Stand: Collaborative Detection and Mitigation of Amplification DDoS Attacks at Scale.
P14868,Warmonger: Inflicting Denial-of-Service via Serverless Functions in the Cloud.,ACM CCS,Security and privacy,2021,false,true,false,R,true,Excluded,E09,Defense or obfuscation,Title and abstract describe a defense or mitigation without a qualifying classifier.
P14871,Wireless Charging Power Side-Channel Attacks.,ACM CCS,Security and privacy,2021,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P14883,A Symbolic Analysis of Privacy for TLS 1.3 with Encrypted Client Hello.,ACM CCS,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: A Symbolic Analysis of Privacy for TLS 1.3 with Encrypted Client Hello.
P14887,AI/ML for Network Security: The Emperor has no Clothes.,ACM CCS,Security and privacy,2022,true,true,false,G | R,true,Excluded,E06,Classification ancillary,Trustee explains/audits existing black-box network-security models by synthesizing decision trees; predicting network-traffic classes is not its central evaluated task.
P14891,An Extensive Study of Residential Proxies in China.,ACM CCS,Security and privacy,2022,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P14907,CANflict: Exploiting Peripheral Conflicts for Data-Link Layer Attacks on Automotive Networks.,ACM CCS,Security and privacy,2022,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P14940,Don't Kick Over the Beehive: Attacks and Security Analysis on Zigbee.,ACM CCS,Security and privacy,2022,false,true,false,R,true,Excluded,E09,Defense or obfuscation,Title and abstract describe a defense or mitigation without a qualifying classifier.
P14955,Exposing the Rat in the Tunnel: Using Traffic Analysis for Tor-based Malware Detection.,ACM CCS,Security and privacy,2022,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P14966,Freely Given Consent?: Studying Consent Notice of Third-Party Tracking and Its Violations of GDPR in Android Apps.,ACM CCS,Security and privacy,2022,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P14973,HammerScope: Observing DRAM Power Consumption Using Rowhammer.,ACM CCS,Security and privacy,2022,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P14986,Improving Line-Point Zero Knowledge: Two Multiplications for the Price of One.,ACM CCS,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Improving Line-Point Zero Knowledge: Two Multiplications for the Price of One.
P14995,Location Heartbleeding: The Rise of Wi-Fi Spoofing Attack Via Geolocation API.,ACM CCS,Security and privacy,2022,false,false,true,P,true,Excluded,E09,Defense or obfuscation,Title and abstract describe a defense or mitigation without a qualifying classifier.
P15004,MetaEmu: An Architecture Agnostic Rehosting Framework for Automotive Firmware.,ACM CCS,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: MetaEmu: An Architecture Agnostic Rehosting Framework for Automotive Firmware.
P15010,NeVerMore: Exploiting RDMA Mistakes in NVMe-oF Storage Applications.,ACM CCS,Security and privacy,2022,false,true,false,R,true,Excluded,E09,Defense or obfuscation,Title and abstract describe a defense or mitigation without a qualifying classifier.
P15150,Victory by KO: Attacking OpenPGP Using Key Overwriting.,ACM CCS,Security and privacy,2022,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P15164,WINK: Wireless Inference of Numerical Keystrokes via Zero-Training Spatiotemporal Analysis.,ACM CCS,Security and privacy,2022,false,false,true,P,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P15186,Alert Alchemy: SOC Workflows and Decisions in the Management of NIDS Rules.,ACM CCS,Security and privacy,2023,false,true,false,R,true,Excluded,E10,Adversarial or generative support,Title and abstract describe adversarial or generative support work.
P15200,BLUFFS: Bluetooth Forward and Future Secrecy Attacks and Defenses.,ACM CCS,Security and privacy,2023,false,false,true,P,true,Excluded,E09,Defense or obfuscation,Title and abstract describe a defense or mitigation without a qualifying classifier.
P15203,Caveat (IoT) Emptor: Towards Transparency of IoT Device Presence.,ACM CCS,Security and privacy,2023,false,true,false,R,true,Excluded,E06,Classification ancillary,IoT transparency architecture with traffic analysis only as background.
P15226,"Decoding the Secrets of Machine Learning in Malware Classification: A Deep Dive into Datasets, Feature Extraction, and Model Performance.",ACM CCS,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is program binaries, execution/provenance graphs, or host telemetry rather than network packets, flows, sessions, or traffic traces."
P15241,Efficient Query-Based Attack against ML-Based Android Malware Detection under Zero Knowledge Setting.,ACM CCS,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Efficient Query-Based Attack against ML-Based Android Malware Detection under Zero Knowledge Setting.
P15270,Gotcha! I Know What You Are Doing on the FPGA Cloud: Fingerprinting Co-Located Cloud FPGA Accelerators via Measuring Communication Links.,ACM CCS,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P15299,Level Up: Private Non-Interactive Decision Tree Evaluation using Levelled Homomorphic Encryption.,ACM CCS,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Level Up: Private Non-Interactive Decision Tree Evaluation using Levelled Homomorphic Encryption.
P15300,Lifting Network Protocol Implementation to Precise Format Specification with Security Applications.,ACM CCS,Security and privacy,2023,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P15317,PackGenome: Automatically Generating Robust YARA Rules for Accurate Malware Packer Detection.,ACM CCS,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: PackGenome: Automatically Generating Robust YARA Rules for Accurate Malware Packer Detection.
P15319,PANIC: PAN-assisted Intra-process Memory Isolation on ARM.,ACM CCS,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: PANIC: PAN-assisted Intra-process Memory Isolation on ARM.
P15326,Point Cloud Analysis for ML-Based Malicious Traffic Detection: Reducing Majorities of False Positive Alarms.,ACM CCS,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E05,No supervised fixed-label task,Unsupervised false-positive alarm analysis.
P15385,Realistic Website Fingerprinting By Augmenting Network Traces.,ACM CCS,Security and privacy,2023,true,true,false,G | R,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P15401,SHERLOC: Secure and Holistic Control-Flow Violation Detection on Embedded Systems.,ACM CCS,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P15404,Silence is not Golden: Disrupting the Load Balancing of Authoritative DNS Servers.,ACM CCS,Security and privacy,2023,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Silence is not Golden: Disrupting the Load Balancing of Authoritative DNS Servers.
P15413,Stealth Key Exchange and Confined Access to the Record Protocol Data in TLS 1.3.,ACM CCS,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Stealth Key Exchange and Confined Access to the Record Protocol Data in TLS 1.3.
P15422,The Danger of Minimum Exposures: Understanding Cross-App Information Leaks on iOS through Multi-Side-Channel Learning.,ACM CCS,Security and privacy,2023,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
